Price,Adj Close,Close,High,Low,Open,Volume,st,s_upt,st_dt,atr
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,
Datetime,,,,,,,,,,
2024-11-10 01:38:00+00:00,76768.046875,76768.046875,76768.046875,76768.046875,76768.046875,47648768,76856.06021104586,,76856.06021104586,36.38758791118126
2024-11-10 01:41:00+00:00,76742.59375,76742.59375,76742.59375,76742.59375,76742.59375,14194688,76848.76701082422,,76848.76701082422,35.39108694140407
2024-11-10 01:42:00+00:00,76758.1171875,76758.1171875,76758.1171875,76758.1171875,76758.1171875,5138432,76848.76701082422,,76848.76701082422,33.58087632629766
2024-11-10 01:44:00+00:00,76737.4609375,76737.4609375,76737.4609375,76737.4609375,76737.4609375,0,76834.67146547009,,76834.67146547009,32.40350932336607
2024-11-10 01:46:00+00:00,76765.6015625,76765.6015625,76765.6015625,76765.6015625,76765.6015625,1904640,76834.67146547009,,76834.67146547009,32.01525460529844
2024-11-10 01:48:00+00:00,76777.453125,76777.453125,76777.453125,76777.453125,76777.453125,14594048,76834.67146547009,,76834.67146547009,30.17909711869311
2024-11-10 01:50:00+00:00,76812.46875,76812.46875,76812.46875,76812.46875,76812.46875,16230400,76834.67146547009,,76834.67146547009,30.619456161624868
2024-11-10 01:52:00+00:00,76783.625,76783.625,76783.625,76783.625,76783.625,4753408,76834.67146547009,,76834.67146547009,30.457803170186047
2024-11-10 01:53:00+00:00,76744.34375,76744.34375,76744.34375,76744.34375,76744.34375,137216,76834.67146547009,,76834.67146547009,31.26095166958254
2024-11-10 01:54:00+00:00,76741.9765625,76741.9765625,76741.9765625,76741.9765625,76741.9765625,6193152,76827.87021861938,,76827.87021861938,28.631218706459247
2024-11-10 01:55:00+00:00,76744.96875,76744.96875,76744.96875,76744.96875,76744.96875,0,76823.86261799671,,76823.86261799671,26.29795599890544
2024-11-10 01:56:00+00:00,76733.015625,76733.015625,76733.015625,76733.015625,76733.015625,886784,76807.99354097407,,76807.99354097407,24.99263865802383
2024-11-10 01:58:00+00:00,76732.171875,76732.171875,76732.171875,76732.171875,76732.171875,0,76800.55802953942,,76800.55802953942,22.795384846473947
2024-11-10 02:00:00+00:00,76742.0390625,76742.0390625,76742.0390625,76742.0390625,76742.0390625,0,76800.55802953942,,76800.55802953942,21.61916940487102
2024-11-10 02:01:00+00:00,76762.765625,76762.765625,76762.765625,76762.765625,76762.765625,0,76800.55802953942,,76800.55802953942,21.53796528172726
2024-11-10 02:02:00+00:00,76741.5859375,76741.5859375,76741.5859375,76741.5859375,76741.5859375,0,76800.55802953942,,76800.55802953942,21.5053733968936
2024-11-10 02:05:00+00:00,76730.03125,76730.03125,76730.03125,76730.03125,76730.03125,0,76791.83194274802,,76791.83194274802,20.600230916005838
2024-11-10 02:06:00+00:00,76704.546875,76704.546875,76704.546875,76704.546875,76704.546875,1046528,76767.68032273899,,76767.68032273899,21.04448257966443
2024-11-10 02:08:00+00:00,76708.2734375,76708.2734375,76708.2734375,76708.2734375,76708.2734375,16715776,76766.68150926467,,76766.68150926467,19.469357254890234
2024-11-10 02:10:00+00:00,76870.96875,76870.96875,76870.96875,76870.96875,76870.96875,25366528,76773.48171062392,76773.48171062392,,32.495679792028234
2024-11-10 02:11:00+00:00,76903.609375,76903.609375,76903.609375,76903.609375,76903.609375,38187008,76806.08278915726,76806.08278915726,,32.50886194758088
2024-11-10 02:13:00+00:00,76901.5703125,76901.5703125,76901.5703125,76901.5703125,76901.5703125,12888064,76812.35672101165,76812.35672101165,,29.73786382945235
2024-11-10 02:14:00+00:00,76908.1640625,76908.1640625,76908.1640625,76908.1640625,76908.1640625,42201088,76825.26460742592,76825.26460742592,,27.633151691357714
2024-11-10 02:16:00+00:00,76909.2734375,76909.2734375,76909.2734375,76909.2734375,76909.2734375,5459968,76833.60993310297,76833.60993310297,,25.221168132344886
2024-11-10 02:17:00+00:00,76929.765625,76929.765625,76929.765625,76929.765625,76929.765625,21059584,76855.39219809792,76855.39219809792,,24.791142300693625
2024-11-10 02:18:00+00:00,76936.3828125,76936.3828125,76936.3828125,76936.3828125,76936.3828125,0,76866.96716073001,76866.96716073001,,23.13855058999522
2024-11-10 02:20:00+00:00,77213.5546875,77213.5546875,77213.5546875,77213.5546875,77213.5546875,27774976,77074.8414379874,77074.8414379874,,46.23774983753305
2024-11-10 02:21:00+00:00,77142.2265625,77142.2265625,77142.2265625,77142.2265625,77142.2265625,136359936,77074.8414379874,77074.8414379874,,48.51916537487205
2024-11-10 02:22:00+00:00,77104.78125,77104.78125,77104.78125,77104.78125,77104.78125,0,77074.8414379874,77074.8414379874,,47.51226196103962
2024-11-10 02:24:00+00:00,77207.3984375,77207.3984375,77207.3984375,77207.3984375,77207.3984375,194754560,77074.8414379874,77074.8414379874,,52.52265795602974
2024-11-10 02:25:00+00:00,77214.421875,77214.421875,77214.421875,77214.421875,77214.421875,0,77074.8414379874,77074.8414379874,,48.385721682491344
2024-11-10 02:26:00+00:00,77278.96875,77278.96875,77278.96875,77278.96875,77278.96875,124663808,77129.40337431882,77129.40337431882,,49.85512522705933
2024-11-10 02:28:00+00:00,77489.3359375,77489.3359375,77489.3359375,77489.3359375,77489.3359375,127989760,77295.98891650373,77295.98891650373,,64.44900699875595
2024-11-10 02:29:00+00:00,77474.2421875,77474.2421875,77474.2421875,77474.2421875,77474.2421875,178255872,77295.98891650373,77295.98891650373,,59.96164102477544
2024-11-10 02:30:00+00:00,77360.2734375,77360.2734375,77360.2734375,77360.2734375,77360.2734375,31064064,77295.98891650373,77295.98891650373,,64.8718998872552
2024-11-10 02:32:00+00:00,77235.4140625,77235.4140625,77235.4140625,77235.4140625,77235.4140625,155226112,77446.39156295106,,77446.39156295106,70.3258334836877
2024-11-10 02:34:00+00:00,77275.6953125,77275.6953125,77275.6953125,77275.6953125,77275.6953125,17340416,77446.39156295106,,77446.39156295106,67.59426786864596
2024-11-10 02:35:00+00:00,77279.921875,77279.921875,77279.921875,77279.921875,77279.921875,149721088,77446.39156295106,,77446.39156295106,61.83310751158892
2024-11-10 02:36:00+00:00,77293.15625,77293.15625,77293.15625,77293.15625,77293.15625,0,77446.39156295106,,77446.39156295106,57.41472029619488
2024-11-10 02:37:00+00:00,77248.265625,77248.265625,77248.265625,77248.265625,77248.265625,9641984,77417.09389819295,,77417.09389819295,56.27609106431775
2024-11-10 02:38:00+00:00,77236.90625,77236.90625,77236.90625,77236.90625,77236.90625,118484992,77393.4837750231,,77393.4837750231,52.19250834102956
2024-11-10 02:40:00+00:00,77283.7890625,77283.7890625,77283.7890625,77283.7890625,77283.7890625,10063872,77393.4837750231,,77393.4837750231,51.70978240104609
2024-11-10 02:41:00+00:00,77327.796875,77327.796875,77327.796875,77327.796875,77327.796875,14440448,77393.4837750231,,77393.4837750231,51.009568614184566
2024-11-10 02:42:00+00:00,77338.2890625,77338.2890625,77338.2890625,77338.2890625,77338.2890625,53336064,77393.4837750231,,77393.4837750231,47.32600435851087
2024-11-10 02:44:00+00:00,77416.890625,77416.890625,77416.890625,77416.890625,77416.890625,48603136,77266.38256484638,77266.38256484638,,50.1693533845408
2024-11-10 02:46:00+00:00,77455.2890625,77455.2890625,77455.2890625,77455.2890625,77455.2890625,7280640,77307.9913716798,77307.9913716798,,49.09923027340118
2024-11-10 02:49:00+00:00,77399.296875,77399.296875,77399.296875,77399.296875,77399.296875,173758464,77307.9913716798,77307.9913716798,,49.72588396230421
2024-11-10 02:50:00+00:00,77379.125,77379.125,77379.125,77379.125,77379.125,85794816,77307.9913716798,77307.9913716798,,47.03907318836206
2024-11-10 02:52:00+00:00,77392.6953125,77392.6953125,77392.6953125,77392.6953125,77392.6953125,17567744,77307.9913716798,77307.9913716798,,43.996373454034654
2024-11-10 02:53:00+00:00,77394.6484375,77394.6484375,77394.6484375,77394.6484375,77394.6484375,34742272,77307.9913716798,77307.9913716798,,40.174162744714884
2024-11-10 02:54:00+00:00,77393.9375,77393.9375,77393.9375,77393.9375,77393.9375,37328896,77307.9913716798,77307.9913716798,,36.58651386093142
2024-11-10 02:56:00+00:00,77371.265625,77371.265625,77371.265625,77371.265625,77371.265625,75073536,77307.9913716798,77307.9913716798,,35.32152010196261
2024-11-10 02:58:00+00:00,77133.5078125,77133.5078125,77133.5078125,77133.5078125,77133.5078125,10199040,77294.68332574885,,77294.68332574885,53.725171082947234
2024-11-10 02:59:00+00:00,77106.859375,77106.859375,77106.859375,77106.859375,77106.859375,78833664,77260.65019626007,,77260.65019626007,51.26360708669225
2024-11-10 03:00:00+00:00,77078.359375,77078.359375,77078.359375,77078.359375,77078.359375,6713344,77225.94184173699,,77225.94184173699,49.19415557899426
2024-11-10 03:01:00+00:00,77077.6875,77077.6875,77077.6875,77077.6875,77077.6875,73187328,77212.03642749769,,77212.03642749769,44.782975832561185
2024-11-10 03:02:00+00:00,77050.484375,77050.484375,77050.484375,77050.484375,77050.484375,6430720,77180.03873514848,,77180.03873514848,43.18478671615956
2024-11-10 03:04:00+00:00,77065.359375,77065.359375,77065.359375,77065.359375,77065.359375,14667776,77180.03873514848,,77180.03873514848,40.61113920544402
2024-11-10 03:05:00+00:00,77092.515625,77092.515625,77092.515625,77092.515625,77092.515625,105496576,77180.03873514848,,77180.03873514848,39.38795426569427
2024-11-10 03:06:00+00:00,77119.3984375,77119.3984375,77119.3984375,77119.3984375,77119.3984375,5122048,77180.03873514848,,77180.03873514848,38.25111204838528
2024-11-10 03:08:00+00:00,77200.2890625,77200.2890625,77200.2890625,77200.2890625,77200.2890625,74299392,77073.90666461096,77073.90666461096,,42.127465963015645
2024-11-10 03:10:00+00:00,77147.3359375,77147.3359375,77147.3359375,77147.3359375,77147.3359375,103720960,77073.90666461096,77073.90666461096,,43.11162476018796
2024-11-10 03:11:00+00:00,77154.4296875,77154.4296875,77154.4296875,77154.4296875,77154.4296875,0,77073.90666461096,77073.90666461096,,39.837248386021734
2024-11-10 03:12:00+00:00,77153.5234375,77153.5234375,77153.5234375,77153.5234375,77153.5234375,6234112,77073.90666461096,77073.90666461096,,36.29804301064809
2024-11-10 03:13:00+00:00,77262.3515625,77262.3515625,77262.3515625,77262.3515625,77262.3515625,3225600,77133.67638157633,77133.67638157633,,42.8917269745568
2024-11-10 03:14:00+00:00,77261.6171875,77261.6171875,77261.6171875,77261.6171875,77261.6171875,38828032,77144.4395298462,77144.4395298462,,39.05921921792997
2024-11-10 03:16:00+00:00,77279.953125,77279.953125,77279.953125,77279.953125,77279.953125,798720,77168.42729989084,77168.42729989084,,37.17527503638743
2024-11-10 03:17:00+00:00,77315.5546875,77315.5546875,77315.5546875,77315.5546875,77315.5546875,86616064,77204.4580586823,77204.4580586823,,37.032209605899425
2024-11-10 03:18:00+00:00,77343.9921875,77343.9921875,77343.9921875,77343.9921875,77343.9921875,0,77235.23958014093,77235.23958014093,,36.250869119688645
2024-11-10 03:20:00+00:00,77405.796875,77405.796875,77405.796875,77405.796875,77405.796875,76128256,77290.0750180985,77290.0750180985,,38.57395230049678
2024-11-10 03:22:00+00:00,77442.2890625,77442.2890625,77442.2890625,77442.2890625,77442.2890625,32972800,77327.13496158633,77327.13496158633,,38.38470030455889
2024-11-10 03:23:00+00:00,77439.8984375,77439.8984375,77439.8984375,77439.8984375,77439.8984375,55175168,77334.56093324989,77334.56093324989,,35.11250141670286
2024-11-10 03:24:00+00:00,77403.796875,77403.796875,77403.796875,77403.796875,77403.796875,11816960,77334.56093324989,77334.56093324989,,35.20241631603365
2024-11-10 03:25:00+00:00,77377.3828125,77377.3828125,77377.3828125,77377.3828125,77377.3828125,9873408,77334.56093324989,77334.56093324989,,34.403472997010425
2024-11-10 03:26:00+00:00,77353.6875,77353.6875,77353.6875,77353.6875,77353.6875,38832128,77334.56093324989,77334.56093324989,,33.43000157575114
2024-11-10 03:28:00+00:00,77379.5,77379.5,77379.5,77379.5,77379.5,39202816,77334.56093324989,77334.56093324989,,32.737499954676316
2024-11-10 03:29:00+00:00,77392.5390625,77392.5390625,77392.5390625,77392.5390625,77392.5390625,34646016,77334.56093324989,77334.56093324989,,30.946729439185564
2024-11-10 03:30:00+00:00,77436.4296875,77436.4296875,77436.4296875,77436.4296875,77436.4296875,35465216,77340.05933962164,77340.05933962164,,32.12344929278422
2024-11-10 03:32:00+00:00,77383.625,77383.625,77383.625,77383.625,77383.625,39596032,77340.05933962164,77340.05933962164,,34.00356487153032
2024-11-10 03:34:00+00:00,77345.796875,77345.796875,77345.796875,77345.796875,77345.796875,23015424,77340.05933962164,77340.05933962164,,34.35125266271825
2024-11-10 03:35:00+00:00,77335.390625,77335.390625,77335.390625,77335.390625,77335.390625,2887680,77431.91391906318,,77431.91391906318,32.174431354394926
2024-11-10 03:36:00+00:00,77313.4765625,77313.4765625,77313.4765625,77313.4765625,77313.4765625,8949760,77407.20157077751,,77407.20157077751,31.241669425836733
2024-11-10 03:37:00+00:00,77343.9609375,77343.9609375,77343.9609375,77343.9609375,77343.9609375,1966080,77407.20157077751,,77407.20157077751,31.172824402641286
2024-11-10 03:38:00+00:00,77327.4453125,77327.4453125,77327.4453125,77327.4453125,77327.4453125,27926528,77407.20157077751,,77407.20157077751,29.84035040313681
2024-11-10 03:39:00+00:00,77347.5234375,77347.5234375,77347.5234375,77347.5234375,77347.5234375,5505024,77407.20157077751,,77407.20157077751,28.952874563286517
2024-11-10 03:41:00+00:00,77330.9140625,77330.9140625,77330.9140625,77330.9140625,77330.9140625,21757952,77407.20157077751,,77407.20157077751,27.830737316097245
2024-11-10 03:42:00+00:00,77343.640625,77343.640625,77343.640625,77343.640625,77343.640625,645120,77407.20157077751,,77407.20157077751,26.45762948759414
2024-11-10 03:44:00+00:00,77322.0625,77322.0625,77322.0625,77322.0625,77322.0625,9453568,77400.10461360673,,77400.10461360673,26.01403786891102
2024-11-10 03:46:00+00:00,77316.4375,77316.4375,77316.4375,77316.4375,77316.4375,7612416,77388.91896347787,,77388.91896347787,24.160487825956487
2024-11-10 03:48:00+00:00,77316.7734375,77316.7734375,77316.7734375,77316.7734375,77316.7734375,37986304,77382.75729269213,,77382.75729269213,21.994618397376332
2024-11-10 03:49:00+00:00,77312.140625,77312.140625,77312.140625,77312.140625,77312.140625,21377024,77373.38943980112,,77373.38943980112,20.416271600373022
2024-11-10 03:50:00+00:00,77311.0703125,77311.0703125,77311.0703125,77311.0703125,77311.0703125,10577920,77367.04295418697,,77367.04295418697,18.657547228991355
2024-11-10 03:52:00+00:00,77295.140625,77295.140625,77295.140625,77295.140625,77295.140625,7178240,77350.36930462859,,77350.36930462859,18.40955987619898
2024-11-10 03:53:00+00:00,77293.0390625,77293.0390625,77293.0390625,77293.0390625,77293.0390625,5507072,77343.82010477343,,77343.82010477343,16.927014091142045
2024-11-10 03:54:00+00:00,77279.6796875,77279.6796875,77279.6796875,77279.6796875,77279.6796875,7942144,77329.48773695451,,77329.48773695451,16.60268315150506
2024-11-10 03:56:00+00:00,77284.765625,77284.765625,77284.765625,77284.765625,77284.765625,15581184,77329.48773695451,,77329.48773695451,15.555705941982676
2024-11-10 03:58:00+00:00,77280.0625,77280.0625,77280.0625,77280.0625,77280.0625,7774208,77323.76982217006,,77323.76982217006,14.569107390020568
2024-11-10 03:59:00+00:00,77263.3515625,77263.3515625,77263.3515625,77263.3515625,77263.3515625,3254272,77307.64302030773,,77307.64302030773,14.763819269245785
2024-11-10 04:00:00+00:00,77269.65625,77269.65625,77269.65625,77269.65625,77269.65625,7323648,77307.64302030773,,77307.64302030773,13.99480710694829
2024-11-10 04:01:00+00:00,77260.6484375,77260.6484375,77260.6484375,77260.6484375,77260.6484375,239616,77301.27276908791,,77301.27276908791,13.541443862636639
2024-11-10 04:03:00+00:00,77240.6484375,77240.6484375,77240.6484375,77240.6484375,77240.6484375,9664512,77283.03419383595,,77283.03419383595,14.128585445314934
2024-11-10 04:04:00+00:00,77242.4453125,77242.4453125,77242.4453125,77242.4453125,77242.4453125,1771520,77281.46787447593,,77281.46787447593,13.007520658642244
2024-11-10 04:05:00+00:00,77209.140625,77209.140625,77209.140625,77209.140625,77209.140625,39739392,77253.69877883374,,77253.69877883374,14.852717944580462
2024-11-10 04:06:00+00:00,77226.578125,77226.578125,77226.578125,77226.578125,77226.578125,0,77253.69877883374,,77253.69877883374,15.087698166209472
2024-11-10 04:07:00+00:00,77272.4375,77272.4375,77272.4375,77272.4375,77272.4375,0,77218.78212887225,77218.78212887225,,17.885123709251133
2024-11-10 04:08:00+00:00,77323.3203125,77323.3203125,77323.3203125,77323.3203125,77323.3203125,27357184,77260.66557060143,77260.66557060143,,20.88491396618944
2024-11-10 04:10:00+00:00,77333.71875,77333.71875,77333.71875,77333.71875,77333.71875,6598656,77273.92395654654,77273.92395654654,,19.93159781781835
2024-11-10 04:13:00+00:00,77366.125,77366.125,77366.125,77366.125,77366.125,40392704,77302.9280283348,77302.9280283348,,21.065657221730653
2024-11-10 04:14:00+00:00,77348.9453125,77348.9453125,77348.9453125,77348.9453125,77348.9453125,7002112,77302.9280283348,77302.9280283348,,20.712387214567734
2024-11-10 04:16:00+00:00,77360.2421875,77360.2421875,77360.2421875,77360.2421875,77360.2421875,32610304,77302.9280283348,77302.9280283348,,19.85643148719858
2024-11-10 04:17:00+00:00,77348.2421875,77348.2421875,77348.2421875,77348.2421875,77348.2421875,0,77302.9280283348,77302.9280283348,,19.1422103886714
2024-11-10 04:18:00+00:00,77354.8125,77354.8125,77354.8125,77354.8125,77354.8125,4046848,77302.9280283348,77302.9280283348,,17.999310501710973
2024-11-10 04:19:00+00:00,77357.2578125,77357.2578125,77357.2578125,77357.2578125,77357.2578125,8192,77307.5018807161,77307.5018807161,,16.58531059463305
2024-11-10 04:20:00+00:00,77372.8828125,77372.8828125,77372.8828125,77372.8828125,77372.8828125,39636992,77323.3887836205,77323.3887836205,,16.49800962650379
2024-11-10 04:22:00+00:00,77363.796875,77363.796875,77363.796875,77363.796875,77363.796875,1792000,77323.3887836205,77323.3887836205,,15.824184852781746
