datetime,close,open,high,low,trade_type,signals
13-01-2020 04:00,143.87,143.44,144.07,143.05,HOLD LONG,0
13-01-2020 05:00,143.41,143.87,143.91,143.12,HOLD LONG,0
13-01-2020 06:00,142.48,143.41,143.79,142.38,HOLD LONG,0
13-01-2020 07:00,142.89,142.44,143.26,142.32,HOLD LONG,0
13-01-2020 08:00,143.66,142.9,143.67,142.59,HOLD LONG,0
13-01-2020 09:00,143.33,143.64,143.69,142.94,HOLD LONG,0
13-01-2020 10:00,143.98,143.33,144.28,143,HOLD LONG,0
13-01-2020 11:00,142.81,143.99,144.12,142.81,HOLD LONG,0
13-01-2020 12:00,143.13,142.8,143.28,142.5,HOLD LONG,0
13-01-2020 13:00,142.89,143.13,143.76,142.76,HOLD LONG,0
13-01-2020 14:00,142.87,142.89,143.11,142.57,HOLD LONG,0
13-01-2020 15:00,142.81,142.87,143.16,142.73,EXIT LONG,-1
13-01-2020 16:00,143.38,142.81,143.46,142.52,NONE,0
13-01-2020 17:00,143.06,143.43,143.96,142.95,NONE,0
13-01-2020 18:00,143.28,143.06,143.33,142.89,NONE,0
13-01-2020 19:00,143.43,143.29,143.67,143.05,NONE,0
13-01-2020 20:00,144.41,143.48,144.6,143.38,NONE,0
13-01-2020 21:00,144.27,144.43,144.65,143.81,NONE,0
13-01-2020 22:00,143.87,144.27,144.31,143.83,NONE,0
13-01-2020 23:00,143.58,143.86,144.27,143.45,NONE,0
14-01-2020 00:00,145.32,143.57,145.89,143.49,ENTRY LONG,1
14-01-2020 01:00,147.48,145.38,148.57,145.38,HOLD LONG,0
14-01-2020 02:00,147.25,147.42,147.58,146.52,HOLD LONG,0
14-01-2020 03:00,148.95,147.25,149.41,146.88,HOLD LONG,0
14-01-2020 04:00,149.15,148.95,150.78,148.95,HOLD LONG,0
14-01-2020 05:00,148.49,149.15,149.37,148.14,HOLD LONG,0
14-01-2020 06:00,149.04,148.49,149.12,148.09,HOLD LONG,0
14-01-2020 07:00,149.09,149.02,149.65,148.74,HOLD LONG,0
14-01-2020 08:00,149.38,149.07,149.68,149,HOLD LONG,0
14-01-2020 09:00,149.85,149.37,151.82,149.37,HOLD LONG,0
14-01-2020 10:00,150.52,149.9,150.63,149.5,HOLD LONG,0
14-01-2020 11:00,151.58,150.52,151.58,150.21,HOLD LONG,0
14-01-2020 12:00,151.18,151.57,153.4,150.81,HOLD LONG,0
14-01-2020 13:00,154.1,151.17,154.23,151.13,HOLD LONG,0
14-01-2020 14:00,155.96,154.13,157.59,153.12,HOLD LONG,0
14-01-2020 15:00,156.08,155.91,157.8,153.91,HOLD LONG,0
14-01-2020 16:00,159.55,156.08,159.55,153.18,HOLD LONG,0
14-01-2020 17:00,164.13,159.57,166.27,158.83,HOLD LONG,0
14-01-2020 18:00,165.84,164.14,171,162,HOLD LONG,0
14-01-2020 19:00,165.63,165.81,166.74,162.42,HOLD LONG,0
14-01-2020 20:00,163.63,165.56,165.62,163.16,HOLD LONG,0
14-01-2020 21:00,164.22,163.59,165.42,160.48,HOLD LONG,0
14-01-2020 22:00,164.09,164.26,166.47,164.02,HOLD LONG,0
14-01-2020 23:00,165.77,164.07,168.18,163.92,HOLD LONG,0
15-01-2020 00:00,169.25,165.75,172.18,163.56,HOLD LONG,0
15-01-2020 01:00,167.44,169.22,170.09,166,HOLD LONG,0
15-01-2020 02:00,167.17,167.46,168.26,166.84,HOLD LONG,0
15-01-2020 03:00,162.81,167.17,167.3,162.81,HOLD LONG,0
15-01-2020 04:00,160.69,162.8,163.6,160.42,HOLD LONG,0
15-01-2020 05:00,161.12,160.71,161.81,159.35,HOLD LONG,0
15-01-2020 06:00,163.32,161.08,163.9,160.99,HOLD LONG,0
15-01-2020 07:00,161.64,163.28,163.48,161.41,HOLD LONG,0
15-01-2020 08:00,162.08,161.63,162.9,161.1,HOLD LONG,0
15-01-2020 09:00,165.47,162.08,165.8,162.08,HOLD LONG,0
15-01-2020 10:00,167.41,165.48,167.9,164.45,HOLD LONG,0
15-01-2020 11:00,164.73,167.41,167.81,164.39,HOLD LONG,0
15-01-2020 12:00,165.83,164.74,166.95,164.39,HOLD LONG,0
15-01-2020 13:00,168.55,165.84,169.14,165.83,HOLD LONG,0
15-01-2020 14:00,165.9,168.54,168.88,163.26,HOLD LONG,0
15-01-2020 15:00,162.62,165.94,166,162.15,HOLD LONG,0
15-01-2020 16:00,164.23,162.58,165.21,160.77,HOLD LONG,0
15-01-2020 17:00,165.09,164.3,165.36,162.84,HOLD LONG,0
15-01-2020 18:00,163.72,165.08,165.3,163.41,HOLD LONG,0
15-01-2020 19:00,164.73,163.79,165,163.76,HOLD LONG,0
15-01-2020 20:00,166.42,164.75,167.02,163.98,HOLD LONG,0
15-01-2020 21:00,165.51,166.47,166.99,164.14,HOLD LONG,0
15-01-2020 22:00,166.84,165.46,167.1,164.84,HOLD LONG,0
15-01-2020 23:00,166.6,166.89,167.54,164.9,HOLD LONG,0
16-01-2020 00:00,164.08,166.61,167.63,162.56,HOLD LONG,0
16-01-2020 01:00,160.62,164.08,164.44,158.43,HOLD LONG,0
16-01-2020 02:00,160.49,160.68,161.96,159.59,HOLD LONG,0
16-01-2020 03:00,160.15,160.46,160.86,158.88,HOLD LONG,0
16-01-2020 04:00,160.54,160.11,161.31,159.49,HOLD LONG,0
16-01-2020 05:00,162.1,160.54,162.59,160.49,HOLD LONG,0
16-01-2020 06:00,162.44,162.06,162.8,161.52,HOLD LONG,0
16-01-2020 07:00,161.16,162.34,162.34,160.7,HOLD LONG,0
16-01-2020 08:00,161.47,161.2,162.18,160.5,HOLD LONG,0
16-01-2020 09:00,161.36,161.46,161.5,159.82,HOLD LONG,0
16-01-2020 10:00,162.63,161.37,162.67,160.41,HOLD LONG,0
16-01-2020 11:00,164.28,162.67,164.28,161.66,HOLD LONG,0
16-01-2020 12:00,162.69,164.23,165.92,162.37,HOLD LONG,0
16-01-2020 13:00,161.88,162.74,163.05,161.18,HOLD LONG,0
16-01-2020 14:00,162.46,161.85,162.46,160.37,HOLD LONG,0
16-01-2020 15:00,162.72,162.4,163.49,162.38,HOLD LONG,0
16-01-2020 16:00,162.13,162.66,163.7,160.82,HOLD LONG,0
16-01-2020 17:00,163.5,162.13,164.47,161.79,HOLD LONG,0
16-01-2020 18:00,163.5,163.51,164.31,162.68,HOLD LONG,0
16-01-2020 19:00,163.65,163.5,164.18,163.45,HOLD LONG,0
16-01-2020 20:00,165.67,163.7,165.88,163.61,HOLD LONG,0
16-01-2020 21:00,163.55,165.68,166,162.48,HOLD LONG,0
16-01-2020 22:00,164.25,163.54,164.57,162.92,HOLD LONG,0
16-01-2020 23:00,164.37,164.26,165.2,163.5,HOLD LONG,0
17-01-2020 00:00,163.87,164.39,165.42,162.27,HOLD LONG,0
17-01-2020 01:00,165.04,163.89,165.22,163.52,HOLD LONG,0
17-01-2020 02:00,165.88,165.14,167.35,164.71,HOLD LONG,0
17-01-2020 03:00,165.2,165.87,167.49,164.95,HOLD LONG,0
17-01-2020 04:00,166.8,165.24,166.88,164.92,HOLD LONG,0
17-01-2020 05:00,170.08,166.78,170.54,166.12,HOLD LONG,0
17-01-2020 06:00,168.19,170.1,171.57,167.68,HOLD LONG,0
17-01-2020 07:00,171.23,168.19,171.55,167.68,HOLD LONG,0
17-01-2020 08:00,171.8,171.15,174.79,169.93,HOLD LONG,0
17-01-2020 09:00,172.19,171.77,173.41,171.21,HOLD LONG,0
17-01-2020 10:00,170.93,172.23,172.8,169.88,HOLD LONG,0
17-01-2020 11:00,170.1,170.91,171.3,170,HOLD LONG,0
17-01-2020 12:00,168.24,170.11,170.4,167.37,HOLD LONG,0
17-01-2020 13:00,168.75,168.23,169.7,168.11,HOLD LONG,0
17-01-2020 14:00,166.38,168.73,168.79,165.23,HOLD LONG,0
17-01-2020 15:00,168.5,166.42,168.8,166.15,HOLD LONG,0
17-01-2020 16:00,170.09,168.49,171.61,167.79,HOLD LONG,0
17-01-2020 17:00,170.47,170.21,171.71,169.53,HOLD LONG,0
17-01-2020 18:00,172.6,170.47,173.5,170.39,HOLD LONG,0
17-01-2020 19:00,169.43,172.58,173.9,167.26,HOLD LONG,0
17-01-2020 20:00,169.23,169.44,170.83,168.61,HOLD LONG,0
17-01-2020 21:00,171.53,169.27,171.66,169.18,HOLD LONG,0
17-01-2020 22:00,171.95,171.52,173.56,170.87,HOLD LONG,0
17-01-2020 23:00,170.06,172.01,172.73,170,HOLD LONG,0
18-01-2020 00:00,173.4,170.06,174,169.22,HOLD LONG,0
18-01-2020 01:00,172.75,173.32,173.88,171.3,HOLD LONG,0
18-01-2020 02:00,171.28,172.78,173.04,170.64,HOLD LONG,0
18-01-2020 03:00,172.09,171.34,172.51,170.66,HOLD LONG,0
18-01-2020 04:00,168.76,172.06,172.06,168.07,HOLD LONG,0
18-01-2020 05:00,168.24,168.75,169.79,167.17,HOLD LONG,0
18-01-2020 06:00,168.08,168.25,168.4,165.08,HOLD LONG,0
18-01-2020 07:00,168.19,168.12,169.26,167,HOLD LONG,0
18-01-2020 08:00,168.63,168.28,169.07,167.38,HOLD LONG,0
18-01-2020 09:00,169.45,168.63,170.34,168.26,HOLD LONG,0
18-01-2020 10:00,169.15,169.46,170.18,168.88,HOLD LONG,0
18-01-2020 11:00,169.27,169.15,169.33,168.02,HOLD LONG,0
18-01-2020 12:00,171.17,169.23,171.43,169.02,HOLD LONG,0
18-01-2020 13:00,174.27,171.17,176.27,170.22,HOLD LONG,0
18-01-2020 14:00,177.39,174.24,179.57,174.24,HOLD LONG,0
18-01-2020 15:00,175.68,177.41,178.63,173.77,HOLD LONG,0
18-01-2020 16:00,174.18,175.67,177.82,172.82,HOLD LONG,0
18-01-2020 17:00,175.01,174.11,175.49,173.31,HOLD LONG,0
18-01-2020 18:00,174.05,175.1,175.43,173.11,HOLD LONG,0
18-01-2020 19:00,175.16,174.13,175.38,173.73,HOLD LONG,0
18-01-2020 20:00,175.76,175.16,176,174.65,HOLD LONG,0
18-01-2020 21:00,176.79,175.77,177.2,175.67,HOLD LONG,0
18-01-2020 22:00,177.18,176.8,177.3,175.99,HOLD LONG,0
18-01-2020 23:00,174.43,177.17,177.27,174.1,HOLD LONG,0
19-01-2020 00:00,176.51,174.37,176.67,173.61,HOLD LONG,0
19-01-2020 01:00,175.5,176.5,178.42,174.2,HOLD LONG,0
19-01-2020 02:00,176.53,175.46,176.88,174.73,HOLD LONG,0
19-01-2020 03:00,176.4,176.57,177.9,176.19,HOLD LONG,0
19-01-2020 04:00,176.05,176.38,176.61,175.72,HOLD LONG,0
19-01-2020 05:00,176.23,176.02,176.77,175.26,HOLD LONG,0
19-01-2020 06:00,175.45,176.23,176.86,174.72,HOLD LONG,0
19-01-2020 07:00,176.73,175.43,177.06,174.65,HOLD LONG,0
19-01-2020 08:00,176.66,176.7,177.07,176.1,HOLD LONG,0
19-01-2020 09:00,175.75,176.67,177.56,175.02,HOLD LONG,0
19-01-2020 10:00,174.49,175.73,176,174.38,HOLD LONG,0
19-01-2020 11:00,166.87,174.58,174.6,164.33,HOLD LONG,0
19-01-2020 12:00,165.51,166.8,166.8,162.54,HOLD LONG,0
19-01-2020 13:00,164.57,165.54,165.54,161.81,HOLD LONG,0
19-01-2020 14:00,164.63,164.57,166.11,164.14,HOLD LONG,0
19-01-2020 15:00,164.96,164.62,165.57,163.66,HOLD LONG,0
19-01-2020 16:00,165.38,164.96,166.4,164.36,EXIT LONG,-1
19-01-2020 17:00,165.37,165.35,165.77,164.86,NONE,0
19-01-2020 18:00,164.54,165.37,165.43,164.07,NONE,0
19-01-2020 19:00,165.16,164.51,165.47,164.08,NONE,0
19-01-2020 20:00,164.68,165.11,165.33,164.3,NONE,0
19-01-2020 21:00,166.14,164.75,166.39,164.39,NONE,0
19-01-2020 22:00,166.35,166.08,167.31,163.63,NONE,0
19-01-2020 23:00,167.04,166.33,167.78,165.87,NONE,0
20-01-2020 00:00,165.97,167.04,167.9,165.29,NONE,0
20-01-2020 01:00,165.65,165.95,166.67,165.36,NONE,0
20-01-2020 02:00,165.73,165.66,166.15,165.31,NONE,0
20-01-2020 03:00,165.85,165.72,165.98,165.45,NONE,0
20-01-2020 04:00,165.01,165.96,166.59,164.5,NONE,0
20-01-2020 05:00,165.89,164.98,166,164.95,NONE,0
20-01-2020 06:00,166.04,165.91,166.45,165.76,NONE,0
20-01-2020 07:00,165.8,166.06,166.65,165.35,NONE,0
20-01-2020 08:00,165.53,165.81,166.4,164.49,NONE,0
20-01-2020 09:00,164.89,165.51,165.86,164.47,NONE,0
20-01-2020 10:00,165.15,164.94,165.53,164.81,NONE,0
20-01-2020 11:00,163.24,165.15,165.41,162.53,NONE,0
20-01-2020 12:00,162.8,163.3,164.34,162.14,NONE,0
20-01-2020 13:00,164.24,162.76,165.31,161.5,NONE,0
20-01-2020 14:00,166.31,164.28,166.94,163.99,NONE,0
20-01-2020 15:00,167.03,166.4,167.23,165.75,NONE,0
20-01-2020 16:00,167.02,166.98,167.97,166.17,NONE,0
20-01-2020 17:00,166.47,167.09,167.27,166.36,NONE,0
20-01-2020 18:00,166.76,166.47,167.08,166.36,NONE,0
20-01-2020 19:00,167.75,166.76,167.96,166.7,ENTRY LONG,1
20-01-2020 20:00,167.44,167.75,167.95,166.99,HOLD LONG,0
20-01-2020 21:00,167.42,167.42,167.43,167.08,HOLD LONG,0
20-01-2020 22:00,167.64,167.42,169.48,167.26,HOLD LONG,0
20-01-2020 23:00,167.03,167.68,168.19,166.86,HOLD LONG,0
21-01-2020 00:00,166.51,167.01,167.34,165.73,HOLD LONG,0
21-01-2020 01:00,167.25,166.6,167.28,166.48,HOLD LONG,0
21-01-2020 02:00,167.5,167.26,167.8,167.05,HOLD LONG,0
21-01-2020 03:00,168.46,167.53,168.5,167.41,HOLD LONG,0
21-01-2020 04:00,168.03,168.42,168.9,167.9,HOLD LONG,0
21-01-2020 05:00,167.38,167.98,168.06,166.83,HOLD LONG,0
21-01-2020 06:00,167.45,167.37,167.85,166.91,HOLD LONG,0
21-01-2020 07:00,166.75,167.39,167.51,166.41,HOLD LONG,0
21-01-2020 08:00,167.26,166.73,167.47,166.06,HOLD LONG,0
21-01-2020 09:00,166.97,167.26,168.3,166.78,HOLD LONG,0
21-01-2020 10:00,168.15,166.92,168.27,166.65,HOLD LONG,0
21-01-2020 11:00,168.13,168.15,168.81,167.58,HOLD LONG,0
21-01-2020 12:00,168.27,168.12,168.72,167.5,HOLD LONG,0
21-01-2020 13:00,169,168.27,169.4,168.07,HOLD LONG,0
21-01-2020 14:00,168.39,169.04,169.1,168.27,HOLD LONG,0
21-01-2020 15:00,168.27,168.42,169.23,168.04,HOLD LONG,0
21-01-2020 16:00,167.93,168.3,168.63,166.9,HOLD LONG,0
21-01-2020 17:00,167.85,167.84,168.19,167.39,HOLD LONG,0
21-01-2020 18:00,167.25,167.89,168,166.5,HOLD LONG,0
21-01-2020 19:00,165.25,167.27,167.67,165.02,EXIT LONG,-1
21-01-2020 20:00,168.43,165.31,168.72,165.27,NONE,0
21-01-2020 21:00,169.3,168.41,170.34,168.41,NONE,0
21-01-2020 22:00,169.42,169.25,169.59,168.32,NONE,0
21-01-2020 23:00,169.52,169.42,169.99,168.94,NONE,0
22-01-2020 00:00,169.85,169.62,170.18,169.47,NONE,0
22-01-2020 01:00,169.25,169.89,169.91,168.95,NONE,0
22-01-2020 02:00,168.71,169.23,169.5,167.99,NONE,0
22-01-2020 03:00,168.77,168.72,169.49,168.38,NONE,0
22-01-2020 04:00,169.53,168.8,169.7,168.77,NONE,0
22-01-2020 05:00,169.06,169.53,169.6,168.98,NONE,0
22-01-2020 06:00,169.91,169.07,170.08,169.02,NONE,0
22-01-2020 07:00,169.38,169.99,171.61,169.05,NONE,0
22-01-2020 08:00,168.63,169.4,169.69,167.09,NONE,0
22-01-2020 09:00,169.11,168.65,169.32,168,NONE,0
22-01-2020 10:00,168.5,169.13,169.15,168.23,NONE,0
22-01-2020 11:00,168.14,168.5,168.64,167.13,NONE,0
22-01-2020 12:00,168.11,168.14,168.38,167.61,NONE,0
22-01-2020 13:00,166.55,168.1,168.11,166.12,NONE,0
22-01-2020 14:00,166.96,166.6,167.55,166.25,NONE,0
22-01-2020 15:00,167.59,166.97,167.98,166.88,NONE,0
22-01-2020 16:00,168.53,167.59,169.2,166.71,NONE,0
22-01-2020 17:00,168.42,168.48,168.98,167.7,NONE,0
22-01-2020 18:00,168.14,168.48,168.48,167.67,NONE,0
22-01-2020 19:00,168.16,168.09,168.43,167.42,NONE,0
22-01-2020 20:00,168.23,168.14,168.34,167.64,NONE,0
22-01-2020 21:00,168.09,168.29,168.36,167.85,NONE,0
22-01-2020 22:00,167.7,168.04,168.18,167.59,NONE,0
22-01-2020 23:00,168.19,167.69,168.34,167.58,NONE,0
23-01-2020 00:00,167.36,168.24,168.38,166.91,NONE,0
23-01-2020 01:00,165.08,167.39,167.6,165,NONE,0
23-01-2020 02:00,166.07,165.07,166.13,164.36,NONE,0
23-01-2020 03:00,165.63,166.07,166.24,165.55,NONE,0
23-01-2020 04:00,164.85,165.61,165.67,164.38,NONE,0
23-01-2020 05:00,164.12,164.86,164.92,162.89,NONE,0
23-01-2020 06:00,164.07,164.11,164.37,163.39,NONE,0
23-01-2020 07:00,165.05,164.02,165.46,163.48,NONE,0
23-01-2020 08:00,163.94,165.05,165.8,163.9,NONE,0
23-01-2020 09:00,163.61,163.96,164.13,163.13,NONE,0
23-01-2020 10:00,163.68,163.68,164.06,162.59,NONE,0
23-01-2020 11:00,162.86,163.68,163.73,162.78,NONE,0
23-01-2020 12:00,162.96,162.86,163.51,161.86,NONE,0
23-01-2020 13:00,161.74,162.92,162.92,161.16,NONE,0
23-01-2020 14:00,162.31,161.81,162.55,161.37,NONE,0
23-01-2020 15:00,163.28,162.34,164,162.15,NONE,0
23-01-2020 16:00,162.58,163.28,163.55,162.13,NONE,0
23-01-2020 17:00,161.92,162.54,163.67,161.24,NONE,0
23-01-2020 18:00,160.03,161.95,161.98,159.41,NONE,0
23-01-2020 19:00,160.7,159.97,161.17,159.63,NONE,0
23-01-2020 20:00,161.3,160.78,161.5,160.03,NONE,0
23-01-2020 21:00,162.63,161.28,163.39,161.13,NONE,0
23-01-2020 22:00,163.14,162.62,163.63,162.59,NONE,0
23-01-2020 23:00,162.97,163.13,163.37,161.9,NONE,0
24-01-2020 00:00,163.28,162.97,163.65,162.26,NONE,0
24-01-2020 01:00,161.56,163.27,163.58,161.5,NONE,0
24-01-2020 02:00,158.78,161.56,161.83,158,NONE,0
24-01-2020 03:00,159.14,158.75,160.08,158.44,NONE,0
24-01-2020 04:00,158.54,159.12,159.98,158.39,NONE,0
24-01-2020 05:00,159.58,158.51,159.89,158.5,NONE,0
24-01-2020 06:00,159.67,159.57,160.17,158.91,NONE,0
24-01-2020 07:00,159.32,159.7,159.95,158.61,NONE,0
24-01-2020 08:00,159.01,159.41,159.41,158.64,NONE,0
24-01-2020 09:00,156.34,159.06,159.3,155.93,NONE,0
24-01-2020 10:00,156.48,156.32,157.66,155.82,NONE,0
24-01-2020 11:00,160.79,156.49,161.2,155.72,NONE,0
24-01-2020 12:00,161.49,160.83,162.15,160.14,NONE,0
24-01-2020 13:00,161.81,161.51,162.12,160.13,NONE,0
24-01-2020 14:00,162.15,161.89,163.5,161.27,NONE,0
24-01-2020 15:00,162.72,162.17,163.2,161.34,NONE,0
24-01-2020 16:00,161.06,162.75,163.31,161.06,NONE,0
24-01-2020 17:00,161.32,161.1,161.76,160.75,NONE,0
24-01-2020 18:00,161.91,161.32,162.72,161.18,NONE,0
24-01-2020 19:00,163.87,161.91,164.65,161.64,NONE,0
24-01-2020 20:00,163.49,163.86,164.51,162.76,NONE,0
24-01-2020 21:00,163.4,163.52,163.94,163.19,NONE,0
24-01-2020 22:00,163.16,163.4,163.49,162.09,NONE,0
24-01-2020 23:00,162.63,163.2,164.18,162.22,NONE,0
25-01-2020 00:00,158.79,162.66,162.69,158.2,NONE,0
25-01-2020 01:00,158.74,158.74,159.5,157.8,NONE,0
25-01-2020 02:00,159.41,158.74,159.66,158.41,NONE,0
25-01-2020 03:00,159.15,159.45,160,158.83,NONE,0
25-01-2020 04:00,159.56,159.15,160.76,158.85,NONE,0
25-01-2020 05:00,159.84,159.6,160.13,158.81,NONE,0
25-01-2020 06:00,159.58,159.78,160.35,159.45,NONE,0
25-01-2020 07:00,159.79,159.6,160.36,159.44,NONE,0
25-01-2020 08:00,161.35,159.72,161.63,159.67,NONE,0
25-01-2020 09:00,160.63,161.35,161.54,160.25,NONE,0
25-01-2020 10:00,159.63,160.68,161.08,159,NONE,0
25-01-2020 11:00,159.49,159.63,159.98,159.02,NONE,0
25-01-2020 12:00,159.05,159.49,159.97,159,NONE,0
25-01-2020 13:00,160.25,159.03,161.19,159,NONE,0
25-01-2020 14:00,160.22,160.26,161.17,160.11,NONE,0
25-01-2020 15:00,160.59,160.2,160.8,159.84,NONE,0
25-01-2020 16:00,161.25,160.61,161.7,160.14,NONE,0
25-01-2020 17:00,160.64,161.27,161.58,160.54,NONE,0
25-01-2020 18:00,160.83,160.64,161.16,160.26,NONE,0
25-01-2020 19:00,161.16,160.89,161.54,160.77,NONE,0
25-01-2020 20:00,161.41,161.23,161.46,160.86,NONE,0
25-01-2020 21:00,161.78,161.41,162.54,161.18,NONE,0
25-01-2020 22:00,161.32,161.78,163,161.13,NONE,0
25-01-2020 23:00,160.52,161.29,162.03,160.26,NONE,0
26-01-2020 00:00,160.31,160.5,160.73,159.5,NONE,0
26-01-2020 01:00,160.48,160.29,161.22,159.95,NONE,0
26-01-2020 02:00,159.86,160.46,160.46,159.75,NONE,0
26-01-2020 03:00,161.32,159.86,162,159.78,NONE,0
26-01-2020 04:00,161.03,161.38,161.38,160.5,NONE,0
26-01-2020 05:00,161.21,161.03,161.88,160.97,NONE,0
26-01-2020 06:00,160.98,161.15,161.6,160.75,NONE,0
26-01-2020 07:00,161.33,160.97,161.41,160.81,NONE,0
26-01-2020 08:00,162.59,161.38,163.84,161.01,NONE,0
26-01-2020 09:00,162.52,162.59,163.1,161.81,ENTRY LONG,1
26-01-2020 10:00,162.96,162.48,163.4,162.13,HOLD LONG,0
26-01-2020 11:00,163.3,163.03,163.5,162.72,HOLD LONG,0
26-01-2020 12:00,163.63,163.31,164,163.01,HOLD LONG,0
26-01-2020 13:00,163.41,163.68,163.99,162.88,HOLD LONG,0
26-01-2020 14:00,163.44,163.41,163.8,163.03,HOLD LONG,0
26-01-2020 15:00,163.44,163.44,164.08,163.03,HOLD LONG,0
26-01-2020 16:00,164.86,163.48,164.87,163.24,HOLD LONG,0
26-01-2020 17:00,166.46,164.86,166.77,164.64,HOLD LONG,0
26-01-2020 18:00,166.47,166.5,167.13,166,HOLD LONG,0
26-01-2020 19:00,166.25,166.48,166.6,165.88,HOLD LONG,0
26-01-2020 20:00,166.64,166.23,167.7,166.13,HOLD LONG,0
26-01-2020 21:00,167.34,166.67,167.7,166.56,HOLD LONG,0
26-01-2020 22:00,167.18,167.34,168,166.63,HOLD LONG,0
26-01-2020 23:00,167.9,167.2,168.16,167,HOLD LONG,0
27-01-2020 00:00,168.6,167.98,169.94,167.96,HOLD LONG,0
27-01-2020 01:00,168.34,168.57,169.68,168.25,HOLD LONG,0
27-01-2020 02:00,167.8,168.37,168.49,167.56,HOLD LONG,0
27-01-2020 03:00,167.8,167.8,168.12,167.5,HOLD LONG,0
27-01-2020 04:00,167.12,167.8,168.73,166.57,HOLD LONG,0
27-01-2020 05:00,167.26,167.12,167.75,166.55,HOLD LONG,0
27-01-2020 06:00,167.45,167.26,167.96,167,HOLD LONG,0
27-01-2020 07:00,167.54,167.45,167.71,167.1,HOLD LONG,0
27-01-2020 08:00,165.94,167.47,167.47,165.28,HOLD LONG,0
27-01-2020 09:00,166.61,165.89,166.83,165.5,HOLD LONG,0
27-01-2020 10:00,166.12,166.65,167.53,165.9,HOLD LONG,0
27-01-2020 11:00,168.64,166.06,169.11,165.93,HOLD LONG,0
27-01-2020 12:00,169.66,168.67,170.3,168.3,HOLD LONG,0
27-01-2020 13:00,169.25,169.68,171,168.86,HOLD LONG,0
27-01-2020 14:00,170.14,169.25,170.27,168.86,HOLD LONG,0
27-01-2020 15:00,170.1,170.16,170.94,169.67,HOLD LONG,0
27-01-2020 16:00,170.44,170.14,171.35,169.19,HOLD LONG,0
27-01-2020 17:00,169.8,170.42,171.34,169.58,HOLD LONG,0
27-01-2020 18:00,171.45,169.82,171.47,169.27,HOLD LONG,0
27-01-2020 19:00,171.38,171.43,171.82,170.42,HOLD LONG,0
27-01-2020 20:00,172.1,171.38,172.23,171.16,HOLD LONG,0
27-01-2020 21:00,171.71,172.14,172.26,170.78,HOLD LONG,0
27-01-2020 22:00,170.34,171.7,171.82,169.78,HOLD LONG,0
27-01-2020 23:00,170.21,170.34,171,170.06,HOLD LONG,0
28-01-2020 00:00,171.72,170.25,172.99,170.22,HOLD LONG,0
28-01-2020 01:00,173.67,171.69,174.34,171.69,HOLD LONG,0
28-01-2020 02:00,173.47,173.66,173.82,172.78,HOLD LONG,0
28-01-2020 03:00,173.22,173.47,173.47,172.31,HOLD LONG,0
28-01-2020 04:00,172.64,173.3,173.94,172.39,HOLD LONG,0
28-01-2020 05:00,172.32,172.62,172.95,171.42,HOLD LONG,0
28-01-2020 06:00,171.7,172.33,172.53,171.07,HOLD LONG,0
28-01-2020 07:00,172.18,171.73,173.09,171.45,HOLD LONG,0
28-01-2020 08:00,171.29,172.15,172.15,171.11,HOLD LONG,0
28-01-2020 09:00,171.01,171.29,171.72,170.77,HOLD LONG,0
28-01-2020 10:00,172.11,171.01,172.78,170.37,HOLD LONG,0
28-01-2020 11:00,172.25,172.15,173.4,171.67,HOLD LONG,0
28-01-2020 12:00,171.84,172.25,172.4,170.82,HOLD LONG,0
28-01-2020 13:00,172.4,171.85,173.05,171.48,HOLD LONG,0
28-01-2020 14:00,172.56,172.4,175.22,172.28,HOLD LONG,0
28-01-2020 15:00,172.58,172.55,173.22,171,HOLD LONG,0
28-01-2020 16:00,171.44,172.6,173.33,171.3,HOLD LONG,0
28-01-2020 17:00,171.35,171.4,171.86,170.47,HOLD LONG,0
28-01-2020 18:00,171.21,171.34,172.05,171,HOLD LONG,0
28-01-2020 19:00,171.57,171.21,172.15,170.82,HOLD LONG,0
28-01-2020 20:00,172.77,171.54,173.1,171.54,HOLD LONG,0
28-01-2020 21:00,172.27,172.78,174.38,172.27,HOLD LONG,0
28-01-2020 22:00,174.01,172.3,174.71,172.3,HOLD LONG,0
28-01-2020 23:00,175.88,174.03,176.7,173.57,HOLD LONG,0
29-01-2020 00:00,176.15,175.89,177.34,175.53,HOLD LONG,0
29-01-2020 01:00,177.25,176.13,177.97,176.13,HOLD LONG,0
29-01-2020 02:00,176.12,177.3,177.63,175.88,HOLD LONG,0
29-01-2020 03:00,176.7,176.13,177.14,176.1,HOLD LONG,0
29-01-2020 04:00,176.66,176.76,177.45,176.15,HOLD LONG,0
29-01-2020 05:00,177.09,176.68,177.39,176.54,HOLD LONG,0
29-01-2020 06:00,177.59,177.07,178.85,177.05,HOLD LONG,0
29-01-2020 07:00,178.23,177.59,178.55,177.07,HOLD LONG,0
29-01-2020 08:00,178.64,178.24,178.69,177.84,HOLD LONG,0
29-01-2020 09:00,176.6,178.62,178.63,176.31,HOLD LONG,0
29-01-2020 10:00,178,176.6,178.36,174.53,HOLD LONG,0
29-01-2020 11:00,176.39,178,178.14,175.24,HOLD LONG,0
29-01-2020 12:00,175.78,176.36,176.52,175,HOLD LONG,0
29-01-2020 13:00,176.01,175.84,176.8,175.26,HOLD LONG,0
29-01-2020 14:00,176.7,176.01,176.72,175.36,HOLD LONG,0
