Datetime,Open,High,Low,Close,Adj Close,Volume,st,st_upt,st_dt,atr
2024-12-01 05:30:00+00:00,96456.2734375,96456.2734375,96428.9375,96442.015625,96442.015625,0,96320.3683473447,96320.3683473447,,50.29244956054979
2024-12-01 05:35:00+00:00,96478.703125,96482.109375,96405.984375,96405.984375,96405.984375,0,96320.3683473447,96320.3683473447,,52.644466847986344
2024-12-01 05:40:00+00:00,96418.9921875,96514.71875,96418.9921875,96464.75,96464.75,0,96320.3683473447,96320.3683473447,,57.75066157673849
2024-12-01 05:45:00+00:00,96470.1328125,96472.65625,96470.1328125,96472.65625,96472.65625,0,96320.3683473447,96320.3683473447,,53.21360648553635
2024-12-01 05:50:00+00:00,96470.7421875,96507.7421875,96446.59375,96446.59375,96446.59375,0,96320.3683473447,96320.3683473447,,53.93578607256001
2024-12-01 05:55:00+00:00,96417.8984375,96417.8984375,96385.78125,96385.78125,96385.78125,391168,96320.3683473447,96320.3683473447,,54.56159677610053
2024-12-01 06:00:00+00:00,96381.25,96402.75,96377.8828125,96402.75,96402.75,0,96320.3683473447,96320.3683473447,,51.859534454258785
2024-12-01 06:05:00+00:00,96417.5,96480.8046875,96417.5,96474.21875,96474.21875,0,96320.3683473447,96320.3683473447,,54.242973323391304
2024-12-01 06:10:00+00:00,96480.2578125,96531.5859375,96480.2578125,96525.28125,96525.28125,0,96342.34022617857,96342.34022617857,,54.52721627381348
2024-12-01 06:15:00+00:00,96528.5234375,96528.5234375,96489.3359375,96489.3359375,96489.3359375,0,96349.53459001204,96349.53459001204,,53.13169916265124
2024-12-01 06:20:00+00:00,96488.796875,96488.796875,96426.7265625,96446.65625,96446.65625,0,96349.53459001204,96349.53459001204,,53.993866271905
2024-12-01 06:25:00+00:00,96449.4765625,96480.296875,96449.4765625,96466.34375,96466.34375,0,96349.53459001204,96349.53459001204,,52.14247798673056
2024-12-01 06:30:00+00:00,96438.78125,96483.9765625,96438.78125,96483.9765625,96483.9765625,0,96349.53459001204,96349.53459001204,,51.51057815492469
2024-12-01 06:35:00+00:00,96468.5859375,96515.109375,96468.5859375,96507.0546875,96507.0546875,0,96349.53459001204,96349.53459001204,,51.05698029169127
2024-12-01 06:40:00+00:00,96504.6171875,96504.6171875,96476.3828125,96476.3828125,96476.3828125,0,96349.53459001204,96349.53459001204,,49.20296608017037
2024-12-01 06:45:00+00:00,96456.765625,96457.453125,96446.0390625,96457.453125,96457.453125,0,96349.53459001204,96349.53459001204,,47.48779989117641
2024-12-01 06:50:00+00:00,96451.75,96451.75,96398.8515625,96398.8515625,96398.8515625,0,96349.53459001204,96349.53459001204,,48.498512657020434
2024-12-01 06:55:00+00:00,96403.515625,96412.7265625,96403.515625,96412.7265625,96412.7265625,0,96349.53459001204,96349.53459001204,,45.34987072198254
2024-12-01 07:00:00+00:00,96395.03125,96395.03125,96359.4765625,96361.328125,96361.328125,0,96349.53459001204,96349.53459001204,,46.0682820611514
2024-12-01 07:05:00+00:00,96370.625,96409.75,96361.453125,96409.75,96409.75,0,96349.53459001204,96349.53459001204,,46.28230403323866
2024-12-01 07:10:00+00:00,96395.0078125,96402.390625,96395.0078125,96398.3984375,96398.3984375,0,96349.53459001204,96349.53459001204,,43.41430223016921
2024-12-01 07:15:00+00:00,96373.484375,96491.6015625,96373.484375,96491.6015625,96491.6015625,0,96349.53459001204,96349.53459001204,,50.20702060765552
2024-12-01 07:20:00+00:00,96506.8046875,96531.6796875,96495.5703125,96531.6796875,96531.6796875,0,96365.76693629872,96365.76693629872,,49.28602123376182
2024-12-01 07:25:00+00:00,96509.2890625,96509.2890625,96508.859375,96508.859375,96508.859375,0,96368.43543440197,96368.43543440197,,46.87959478267647
2024-12-01 07:30:00+00:00,96531.0546875,96539.1953125,96519.59375,96519.59375,96519.59375,0,96393.26842558074,96393.26842558074,,45.37536855642005
2024-12-01 07:35:00+00:00,96512.3046875,96512.3046875,96476.5,96476.5,96476.5,0,96393.26842558074,96393.26842558074,,45.1679164182553
2024-12-01 07:40:00+00:00,96470.015625,96470.015625,96461.65625,96468.0859375,96468.0859375,0,96393.26842558074,96393.26842558074,,42.410784130377046
2024-12-01 07:45:00+00:00,96472.40625,96490.1015625,96472.40625,96483.6640625,96483.6640625,0,96393.26842558074,96393.26842558074,,40.55644037048232
2024-12-01 07:50:00+00:00,96528.59375,96528.59375,96510.9765625,96521.1875,96521.1875,0,96396.92299197099,96396.92299197099,,40.954054759670896
2024-12-01 07:55:00+00:00,96520.109375,96536.078125,96514.1328125,96514.1328125,96514.1328125,0,96407.42805775159,96407.42805775159,,39.22580366613503
2024-12-01 08:00:00+00:00,96515.921875,96554.984375,96505.71875,96554.984375,96554.984375,0,96409.9357539225,96409.9357539225,,40.13860285916712
2024-12-01 08:05:00+00:00,96567.765625,96571.3203125,96553.7734375,96571.3203125,96571.3203125,0,96448.29298779226,96448.29298779226,,38.08462906924966
2024-12-01 08:10:00+00:00,96572.4609375,96750.0078125,96572.4609375,96750.0078125,96750.0078125,0,96508.63118913694,96508.63118913694,,50.86772862101987
2024-12-01 08:15:00+00:00,96761.4296875,96793.453125,96749.2734375,96765.2578125,96765.2578125,86636544,96620.58423897205,96620.58423897205,,50.25968075931694
2024-12-01 08:20:00+00:00,96837.921875,96846.7890625,96834.625,96840.8046875,96840.8046875,31064064,96681.39881651959,96681.39881651959,,53.10273824347148
2024-12-01 08:25:00+00:00,96839.5,97108.109375,96839.5,97005.203125,97005.203125,118249472,96755.71841045402,96755.71841045402,,72.69542568199094
2024-12-01 08:30:00+00:00,97018.90625,97065.078125,97018.90625,97050.046875,97050.046875,400519168,96827.40258082289,96827.40258082289,,71.52986889237128
2024-12-01 08:35:00+00:00,97007.625,97031.34375,96980.1875,96980.1875,96980.1875,362346496,96827.40258082289,96827.40258082289,,71.37799828402893
2024-12-01 08:40:00+00:00,96945.1875,97057.609375,96945.1875,97057.609375,97057.609375,221931520,96827.40258082289,96827.40258082289,,75.10942793292843
2024-12-01 08:45:00+00:00,97072.2734375,97120.671875,97051.84375,97120.671875,97120.671875,103526400,96862.64268149252,96862.64268149252,,74.5383770024944
2024-12-01 08:50:00+00:00,97151.2265625,97193.8203125,97151.2265625,97183.8359375,97183.8359375,101642240,96949.28739501866,96949.28739501866,,74.41201416044414
2024-12-01 08:55:00+00:00,97179.125,97179.125,97098.9140625,97098.9140625,97098.9140625,74735616,96949.28739501866,96949.28739501866,,75.36748840008552
2024-12-01 09:00:00+00:00,97097.765625,97097.765625,96998.21875,96998.21875,96998.21875,50855936,96949.28739501866,96949.28739501866,,77.67008872611777
2024-12-01 09:05:00+00:00,96965.875,96987.5390625,96965.875,96979.3125,96979.3125,0,96949.28739501866,96949.28739501866,,73.54939719277549
2024-12-01 09:10:00+00:00,96975.796875,96975.796875,96942.25,96961.6484375,96961.6484375,0,96949.28739501866,96949.28739501866,,70.23232217292905
2024-12-01 09:15:00+00:00,97019.3125,97061.5234375,97019.3125,97021.578125,97021.578125,7180288,96949.28739501866,96949.28739501866,,72.92717337576849
2024-12-01 09:20:00+00:00,97014.5,97014.5,96923.796875,96923.796875,96923.796875,16791552,97169.7204040188,,97169.7204040188,75.18668238127069
2024-12-01 09:25:00+00:00,96933.4765625,96933.4765625,96930.5,96930.5,96930.5,41273344,97139.68244293927,,97139.68244293927,69.23138722975891
2024-12-01 09:30:00+00:00,96951.6171875,96951.6171875,96921.484375,96935.875,96935.875,0,97133.58151004423,,97133.58151004423,65.67690959807467
2024-12-01 09:35:00+00:00,96927.3828125,96947.5546875,96926.9765625,96947.5546875,96947.5546875,0,97121.99649102295,,97121.99649102295,61.576955340983616
2024-12-01 09:40:00+00:00,96967.7890625,97054.8984375,96967.7890625,97035.6328125,97035.6328125,0,97121.99649102295,,97121.99649102295,65.73763277102206
2024-12-01 09:45:00+00:00,97049.359375,97049.359375,97012.7890625,97012.7890625,97012.7890625,6799360,97121.99649102295,,97121.99649102295,63.08602359323493
2024-12-01 09:50:00+00:00,97005.1015625,97006.484375,96981.6484375,96984.4453125,96984.4453125,0,97121.99649102295,,97121.99649102295,60.181861990301876
2024-12-01 09:55:00+00:00,96996.2890625,97088.375,96996.2890625,97088.375,97088.375,19290112,97121.99649102295,,97121.99649102295,64.15897993554749
2024-12-01 10:00:00+00:00,97076.4765625,97076.4765625,97005.5390625,97005.5390625,97005.5390625,0,97121.99649102295,,97121.99649102295,65.85690181824108
2024-12-01 10:05:00+00:00,96938.8046875,96940.65625,96927.6171875,96940.65625,96940.65625,0,97121.99649102295,,97121.99649102295,66.95372733958538
2024-12-01 10:10:00+00:00,96932.59375,96937.0859375,96928.3984375,96929.1953125,96929.1953125,0,97118.68618094626,,97118.68618094626,61.98133114875169
2024-12-01 10:15:00+00:00,96930.640625,96930.640625,96850.8671875,96850.8671875,96850.8671875,0,97081.5503280867,,97081.5503280867,63.59880727889736
2024-12-01 10:20:00+00:00,96878.1953125,96909.21875,96878.1953125,96909.21875,96909.21875,0,97081.5503280867,,97081.5503280867,63.121781831380375
2024-12-01 10:25:00+00:00,96930.65625,96931.640625,96925.1640625,96925.1640625,96925.1640625,0,97081.5503280867,,97081.5503280867,59.42176777313004
2024-12-01 10:30:00+00:00,96909.015625,96915.625,96898.5859375,96898.5859375,96898.5859375,0,97076.4133653689,,97076.4133653689,56.43596553963422
2024-12-01 10:35:00+00:00,96768.6796875,96768.6796875,96712.296875,96712.296875,96712.296875,0,96945.21083706288,,96945.21083706288,68.24085193762686
2024-12-01 10:40:00+00:00,96661.4453125,96809.5546875,96661.4453125,96809.5546875,96809.5546875,27103232,96945.21083706288,,96945.21083706288,75.50165997604401
2024-12-01 10:45:00+00:00,96862.21875,96874.703125,96856.1484375,96874.703125,96874.703125,0,96945.21083706288,,96945.21083706288,74.56045401863412
2024-12-01 10:50:00+00:00,96862.6328125,96881.0546875,96862.6328125,96870.8203125,96870.8203125,0,96945.21083706288,,96945.21083706288,69.45692754084016
2024-12-01 10:55:00+00:00,96866.1875,96876.9375,96860.4375,96860.4375,96860.4375,0,96945.21083706288,,96945.21083706288,64.64264485460654
2024-12-01 11:00:00+00:00,96877.53125,96991.90625,96877.53125,96987.40625,96987.40625,0,96722.56545708876,96722.56545708876,,70.71776430374574
2024-12-01 11:05:00+00:00,96984.8359375,96990.3671875,96974.109375,96990.3671875,96990.3671875,0,96784.93774465489,96784.93774465489,,65.76684553170246
2024-12-01 11:10:00+00:00,96993.8828125,97020.2734375,96993.8828125,97020.2734375,97020.2734375,0,96819.5577760769,96819.5577760769,,62.506782974369244
2024-12-01 11:15:00+00:00,97027.9765625,97027.9765625,97011.21875,97011.21875,97011.21875,0,96844.55432856352,96844.55432856352,,58.34777589549078
2024-12-01 11:20:00+00:00,97011.5859375,97011.5859375,96993.8046875,96993.8046875,96993.8046875,0,96844.55432856352,96844.55432856352,,54.65990203492893
2024-12-01 11:25:00+00:00,96992.421875,96997.921875,96992.421875,96997.921875,96997.921875,0,96844.5994409153,96844.5994409153,,50.19081136156358
2024-12-01 11:30:00+00:00,97022.828125,97063.875,97022.828125,97063.875,97063.875,0,96888.48030802314,96888.48030802314,,51.62375149228803
2024-12-01 11:35:00+00:00,97060.3515625,97122.71875,97060.3515625,97095.921875,97095.921875,33341440,96933.73386907321,96933.73386907321,,52.60042905892974
2024-12-01 11:40:00+00:00,97117.109375,97158.6015625,97117.109375,97140.25,97140.25,37154816,96977.30528890074,96977.30528890074,,53.51672661641911
2024-12-01 11:45:00+00:00,97113.8984375,97113.8984375,97096.9375,97096.9375,97096.9375,16488448,96977.30528890074,96977.30528890074,,52.58906842207838
2024-12-01 11:50:00+00:00,97083.203125,97083.203125,97071.8203125,97071.8203125,97071.8203125,3610624,96977.30528890074,96977.30528890074,,50.09162169344319
2024-12-01 11:55:00+00:00,97080.7734375,97172.453125,97080.7734375,97172.453125,97172.453125,14229504,96977.30528890074,96977.30528890074,,54.68628043473585
2024-12-01 12:00:00+00:00,97174.7109375,97175.1328125,97159.1484375,97161.078125,97161.078125,12865536,97013.6368593224,97013.6368593224,,51.167921892532114
2024-12-01 12:05:00+00:00,97153.6796875,97155.421875,97150.46875,97153.53125,97153.53125,56686592,97013.6368593224,97013.6368593224,,47.480777928924034
2024-12-01 12:10:00+00:00,97156.1015625,97160.7890625,97156.1015625,97160.7890625,97160.7890625,24576000,97026.97288740131,97026.97288740131,,43.8241416995641
2024-12-01 12:15:00+00:00,97146.4921875,97146.4921875,97029.4375,97029.4375,97029.4375,54026240,97026.97288740131,97026.97288740131,,51.78118590575785
2024-12-01 12:20:00+00:00,97042.0546875,97042.0546875,97019.6640625,97019.6640625,97019.6640625,27916288,97178.18731974714,,97178.18731974714,49.10931491571436
2024-12-01 12:25:00+00:00,97047.2421875,97062.0,97047.2421875,97062.0,97062.0,58081280,97178.18731974714,,97178.18731974714,48.493552951831404
2024-12-01 12:30:00+00:00,97030.5625,97030.5625,96948.2421875,96948.2421875,96948.2421875,66004992,97152.68235612113,,97152.68235612113,54.42667079037865
2024-12-01 12:35:00+00:00,96993.71875,97016.5625,96993.71875,97015.171875,97015.171875,33597440,97152.68235612113,,97152.68235612113,55.68972977287806
2024-12-01 12:40:00+00:00,97016.1171875,97043.65625,96998.9453125,96998.9453125,96998.9453125,34326528,97152.68235612113,,97152.68235612113,54.69165728453733
2024-12-01 12:45:00+00:00,97001.8671875,97016.6484375,96999.484375,96999.484375,96999.484375,24758272,97152.68235612113,,97152.68235612113,51.32906202077377
2024-12-01 12:50:00+00:00,96968.8203125,96968.8203125,96913.6484375,96913.6484375,96913.6484375,0,97104.63253071428,,97104.63253071428,54.46605190476008
2024-12-01 12:55:00+00:00,96908.78125,96910.4609375,96880.1640625,96880.1640625,96880.1640625,0,97052.98837819812,,97052.98837819812,52.558626066037675
2024-12-01 13:00:00+00:00,96871.75,96871.75,96793.0859375,96793.0859375,96793.0859375,0,96999.50825873464,,96999.50825873464,55.69676332821362
2024-12-01 13:05:00+00:00,96898.3125,97020.9140625,96898.3125,97020.9140625,97020.9140625,191188992,96745.5780609081,96745.5780609081,,71.34507344730173
2024-12-01 13:10:00+00:00,97043.0546875,97094.3828125,97039.640625,97094.3828125,97094.3828125,102309888,96852.39731374188,96852.39731374188,,71.5381350027051
2024-12-01 13:15:00+00:00,97114.5234375,97237.9765625,97109.4375,97237.9765625,97237.9765625,33062912,96939.44109019553,96939.44109019553,,78.0886470181582
2024-12-01 13:20:00+00:00,97259.5625,97421.4921875,97259.5625,97421.4921875,97421.4921875,130801664,97077.50858428908,97077.50858428908,,87.67291982030372
2024-12-01 13:25:00+00:00,97353.671875,97420.125,97353.28125,97420.125,97420.125,205084672,97128.99217994462,97128.99217994462,,85.90364835179481
2024-12-01 13:30:00+00:00,97381.5703125,97439.734375,97334.0,97337.015625,97337.015625,75720704,97128.99217994462,97128.99217994462,,87.70644200625341
2024-12-01 13:35:00+00:00,97332.0625,97332.0625,97313.3671875,97321.5546875,97321.5546875,30081024,97128.99217994462,97128.99217994462,,81.88298610320038
2024-12-01 13:40:00+00:00,97319.9140625,97321.1875,97249.71875,97249.71875,97249.71875,35424256,97128.99217994462,97128.99217994462,,80.96961791320254
2024-12-01 13:45:00+00:00,97220.8828125,97220.8828125,97155.421875,97155.421875,97155.421875,47781888,97128.99217994462,97128.99217994462,,82.18118690226558
2024-12-01 13:50:00+00:00,97172.1875,97204.7421875,97155.046875,97204.7421875,97204.7421875,76509184,97128.99217994462,97128.99217994462,,79.22792523178887
2024-12-01 13:55:00+00:00,97225.734375,97225.734375,97137.6875,97137.6875,97137.6875,50507776,97128.99217994462,97128.99217994462,,80.02964802712587
2024-12-01 14:00:00+00:00,97151.3515625,97162.90625,97151.3515625,97162.90625,97162.90625,0,97128.99217994462,97128.99217994462,,75.04683861194026
2024-12-01 14:05:00+00:00,97177.9296875,97221.15625,97171.953125,97221.15625,97221.15625,0,97128.99217994462,97128.99217994462,,73.51985314327534
2024-12-01 14:10:00+00:00,97284.5,97284.5,97236.1328125,97236.1328125,97236.1328125,32262144,97128.99217994462,97128.99217994462,,72.59475278024792
2024-12-01 14:15:00+00:00,97185.109375,97257.515625,97185.109375,97257.515625,97257.515625,0,97128.99217994462,97128.99217994462,,72.57761616256043
2024-12-01 14:20:00+00:00,97274.7265625,97324.21875,97273.015625,97273.015625,97273.015625,29149184,97128.99217994462,97128.99217994462,,72.04357147455113
2024-12-01 14:25:00+00:00,97274.671875,97274.671875,97202.9765625,97202.9765625,97202.9765625,22716416,97128.99217994462,97128.99217994462,,72.01191156578683
2024-12-01 14:30:00+00:00,97183.8515625,97183.8515625,97117.1328125,97145.7421875,97145.7421875,121395200,97128.99217994462,97128.99217994462,,73.26935149518356
2024-12-01 14:35:00+00:00,97094.984375,97236.4921875,97094.984375,97236.4921875,97236.4921875,73205760,97128.99217994462,97128.99217994462,,79.47284827192088
2024-12-01 14:40:00+00:00,97272.640625,97298.671875,97272.640625,97296.5625,97296.5625,32288768,97128.99217994462,97128.99217994462,,77.9007426730738
2024-12-01 14:45:00+00:00,97293.4765625,97293.4765625,97275.625,97276.953125,97276.953125,18376704,97128.99217994462,97128.99217994462,,72.7222658444557
2024-12-01 14:50:00+00:00,97359.6015625,97369.546875,97345.7265625,97349.828125,97349.828125,17291264,97134.05042532666,97134.05042532666,,74.52876447444648
2024-12-01 14:55:00+00:00,97334.0234375,97352.5078125,97294.0078125,97352.5078125,97352.5078125,0,97134.05042532666,97134.05042532666,,73.07160401605789
2024-12-01 15:00:00+00:00,97377.8828125,97377.8828125,97234.1640625,97243.1953125,97243.1953125,0,97134.05042532666,97134.05042532666,,79.49407203961582
